"booking_id";"pnr";"passenger_id";"flight_id";"seats";"total_price";"status";"booking_date"
8099;"PNR18099";212;242;3;55500.0;"CANCELLED";"2026-06-07 00:59:00"
8100;"PNR18100";17;343;2;37000.0;"CONFIRMED";"2026-06-07 01:00:00"
8101;"PNR18101";295;494;1;98000.0;"CANCELLED";"2026-06-07 01:01:00"
8102;"PNR18102";174;436;2;196000.0;"CONFIRMED";"2026-06-07 01:02:00"
8103;"PNR18103";193;58;4;18000.0;"CONFIRMED";"2026-06-07 01:03:00"
8104;"PNR18104";374;237;3;168000.0;"PENDING";"2026-06-07 01:04:00"
8105;"PNR18105";316;405;3;13500.0;"CONFIRMED";"2026-06-07 01:05:00"
8106;"PNR18106";331;150;5;22500.0;"CONFIRMED";"2026-06-07 01:06:00"
8107;"PNR18107";400;25;4;20800.0;"CONFIRMED";"2026-06-07 01:07:00"
8108;"PNR18108";188;272;5;490000.0;"PENDING";"2026-06-07 01:08:00"
8109;"PNR18109";51;223;4;36000.0;"CONFIRMED";"2026-06-07 01:09:00"
8110;"PNR18110";474;485;6;31200.0;"CONFIRMED";"2026-06-07 01:10:00"
8111;"PNR18111";277;81;1;18500.0;"CONFIRMED";"2026-06-07 01:11:00"
8112;"PNR18112";64;435;4;88000.0;"CANCELLED";"2026-06-07 01:12:00"
8113;"PNR18113";362;308;2;60000.0;"CONFIRMED";"2026-06-07 01:13:00"
8114;"PNR18114";448;157;5;122500.0;"CONFIRMED";"2026-06-07 01:14:00"
8115;"PNR18115";336;363;1;98000.0;"CONFIRMED";"2026-06-07 01:15:00"
8116;"PNR18116";336;311;1;18500.0;"CANCELLED";"2026-06-07 01:16:00"
8117;"PNR18117";377;423;5;150000.0;"CONFIRMED";"2026-06-07 01:17:00"
8118;"PNR18118";17;80;3;66000.0;"CONFIRMED";"2026-06-07 01:18:00"
8119;"PNR18119";428;158;3;55500.0;"CONFIRMED";"2026-06-07 01:19:00"
8120;"PNR18120";184;243;2;84000.0;"CONFIRMED";"2026-06-07 01:20:00"
8121;"PNR18121";323;355;1;56000.0;"CONFIRMED";"2026-06-07 01:21:00"
8122;"PNR18122";392;37;6;516000.0;"CONFIRMED";"2026-06-07 01:22:00"
8123;"PNR18123";1;257;3;73500.0;"CANCELLED";"2026-06-07 01:23:00"
8124;"PNR18124";278;112;4;18000.0;"CONFIRMED";"2026-06-07 01:24:00"
8125;"PNR18125";332;472;4;168000.0;"CONFIRMED";"2026-06-07 01:25:00"
8126;"PNR18126";331;275;5;22500.0;"CONFIRMED";"2026-06-07 01:26:00"
8127;"PNR18127";372;41;3;258000.0;"CONFIRMED";"2026-06-07 01:27:00"
8128;"PNR18128";82;235;1;86000.0;"PENDING";"2026-06-07 01:28:00"
8129;"PNR18129";95;259;4;392000.0;"CONFIRMED";"2026-06-07 01:29:00"
8130;"PNR18130";356;7;3;258000.0;"CONFIRMED";"2026-06-07 01:30:00"
8131;"PNR18131";465;62;3;55500.0;"CANCELLED";"2026-06-07 01:31:00"
8132;"PNR18132";168;8;3;294000.0;"CONFIRMED";"2026-06-07 01:32:00"
8133;"PNR18133";4;278;3;13500.0;"CONFIRMED";"2026-06-07 01:33:00"
8134;"PNR18134";370;376;2;60000.0;"PENDING";"2026-06-07 01:34:00"
8135;"PNR18135";459;473;3;66000.0;"CONFIRMED";"2026-06-07 01:35:00"
8136;"PNR18136";360;239;6;252000.0;"CONFIRMED";"2026-06-07 01:36:00"
8137;"PNR18137";154;246;3;126000.0;"CONFIRMED";"2026-06-07 01:37:00"
8138;"PNR18138";479;11;3;258000.0;"CANCELLED";"2026-06-07 01:38:00"
8139;"PNR18139";474;25;5;340000.0;"CONFIRMED";"2026-06-07 01:39:00"
8140;"PNR18140";381;223;4;392000.0;"CONFIRMED";"2026-06-07 01:40:00"
8141;"PNR18141";148;186;2;112000.0;"CANCELLED";"2026-06-07 01:41:00"
8142;"PNR18142";138;88;2;18000.0;"CONFIRMED";"2026-06-07 01:42:00"
8143;"PNR18143";430;455;1;75000.0;"CONFIRMED";"2026-06-07 01:43:00"
8144;"PNR18144";370;330;4;224000.0;"CONFIRMED";"2026-06-07 01:44:00"
8145;"PNR18145";441;347;4;272000.0;"CONFIRMED";"2026-06-07 01:45:00"
8146;"PNR18146";434;55;6;252000.0;"PENDING";"2026-06-07 01:46:00"
8147;"PNR18147";69;390;4;344000.0;"CONFIRMED";"2026-06-07 01:47:00"
8148;"PNR18148";156;499;6;111000.0;"PENDING";"2026-06-07 01:48:00"
8149;"PNR18149";428;338;4;168000.0;"CONFIRMED";"2026-06-07 01:49:00"
8150;"PNR18150";185;400;1;86000.0;"CONFIRMED";"2026-06-07 01:50:00"
8151;"PNR18151";387;174;5;490000.0;"CANCELLED";"2026-06-07 01:51:00"
8152;"PNR18152";117;421;1;5200.0;"CONFIRMED";"2026-06-07 01:52:00"
8153;"PNR18153";75;381;2;9000.0;"CONFIRMED";"2026-06-07 01:53:00"
8154;"PNR18154";103;396;5;490000.0;"CONFIRMED";"2026-06-07 01:54:00"
8155;"PNR18155";304;252;3;126000.0;"CONFIRMED";"2026-06-07 01:55:00"
8156;"PNR18156";291;60;3;225000.0;"CONFIRMED";"2026-06-07 01:56:00"
8157;"PNR18157";474;110;4;24400.0;"CONFIRMED";"2026-06-07 01:57:00"
8158;"PNR18158";381;220;4;88000.0;"CONFIRMED";"2026-06-07 01:58:00"
8159;"PNR18159";14;460;1;42000.0;"CONFIRMED";"2026-06-07 01:59:00"
8160;"PNR18160";445;427;6;27000.0;"CONFIRMED";"2026-06-07 02:00:00"
8161;"PNR18161";124;222;5;340000.0;"CONFIRMED";"2026-06-07 02:01:00"
8162;"PNR18162";181;367;6;252000.0;"PENDING";"2026-06-07 02:02:00"
8163;"PNR18163";54;77;1;5200.0;"CONFIRMED";"2026-06-07 02:03:00"
8164;"PNR18164";364;404;6;132000.0;"CANCELLED";"2026-06-07 02:04:00"
8165;"PNR18165";185;417;4;24400.0;"CONFIRMED";"2026-06-07 02:05:00"
8166;"PNR18166";406;333;6;408000.0;"CANCELLED";"2026-06-07 02:06:00"
8167;"PNR18167";371;384;5;280000.0;"CONFIRMED";"2026-06-07 02:07:00"
8168;"PNR18168";239;406;2;136000.0;"CANCELLED";"2026-06-07 02:08:00"
8169;"PNR18169";204;174;4;98000.0;"CONFIRMED";"2026-06-07 02:09:00"
8170;"PNR18170";403;153;3;27000.0;"CANCELLED";"2026-06-07 02:10:00"
8171;"PNR18171";412;204;6;75000.0;"CONFIRMED";"2026-06-07 02:11:00"
8172;"PNR18172";102;439;4;88000.0;"CONFIRMED";"2026-06-07 02:12:00"
8173;"PNR18173";159;476;3;126000.0;"CANCELLED";"2026-06-07 02:13:00"
8174;"PNR18174";486;348;2;44000.0;"CONFIRMED";"2026-06-07 02:14:00"
8175;"PNR18175";495;425;1;6100.0;"CANCELLED";"2026-06-07 02:15:00"
8176;"PNR18176";245;75;1;12500.0;"CANCELLED";"2026-06-07 02:16:00"
8177;"PNR18177";354;166;5;340000.0;"CONFIRMED";"2026-06-07 02:17:00"
8178;"PNR18178";27;262;3;204000.0;"CONFIRMED";"2026-06-07 02:18:00"
8179;"PNR18179";149;329;1;5200.0;"PENDING";"2026-06-07 02:19:00"
8180;"PNR18180";436;117;5;490000.0;"PENDING";"2026-06-07 02:20:00"
8181;"PNR18181";46;480;3;168000.0;"CONFIRMED";"2026-06-07 02:21:00"
8182;"PNR18182";343;448;3;90000.0;"CONFIRMED";"2026-06-07 02:22:00"
8183;"PNR18183";382;398;2;10400.0;"CONFIRMED";"2026-06-07 02:23:00"
8184;"PNR18184";130;221;2;49000.0;"CONFIRMED";"2026-06-07 02:24:00"
8185;"PNR18185";211;377;6;75000.0;"CONFIRMED";"2026-06-07 02:25:00"
8186;"PNR18186";152;40;6;516000.0;"CONFIRMED";"2026-06-07 02:26:00"
8187;"PNR18187";445;338;5;340000.0;"CONFIRMED";"2026-06-07 02:27:00"
8188;"PNR18188";379;447;5;62500.0;"CANCELLED";"2026-06-07 02:28:00"
8189;"PNR18189";298;115;1;9000.0;"CONFIRMED";"2026-06-07 02:29:00"
8190;"PNR18190";183;16;5;490000.0;"PENDING";"2026-06-07 02:30:00"
8191;"PNR18191";307;339;4;24400.0;"CONFIRMED";"2026-06-07 02:31:00"
8192;"PNR18192";396;476;3;225000.0;"PENDING";"2026-06-07 02:32:00"
8193;"PNR18193";182;26;6;588000.0;"CONFIRMED";"2026-06-07 02:33:00"
8194;"PNR18194";255;208;1;68000.0;"CONFIRMED";"2026-06-07 02:34:00"
8195;"PNR18195";278;16;5;340000.0;"CONFIRMED";"2026-06-07 02:35:00"
8196;"PNR18196";454;344;3;18300.0;"CONFIRMED";"2026-06-07 02:36:00"
8197;"PNR18197";424;21;3;258000.0;"CANCELLED";"2026-06-07 02:37:00"
8198;"PNR18198";163;382;1;98000.0;"CONFIRMED";"2026-06-07 02:38:00"
8199;"PNR18199";391;76;6;147000.0;"CONFIRMED";"2026-06-07 02:39:00"
8200;"PNR18200";62;408;3;168000.0;"PENDING";"2026-06-07 02:40:00"
8201;"PNR18201";424;106;6;132000.0;"PENDING";"2026-06-07 02:41:00"
8202;"PNR18202";366;408;6;111000.0;"CANCELLED";"2026-06-07 02:42:00"
8203;"PNR18203";261;406;1;30000.0;"CONFIRMED";"2026-06-07 02:43:00"
8204;"PNR18204";250;355;1;75000.0;"CONFIRMED";"2026-06-07 02:44:00"
8205;"PNR18205";23;487;1;12500.0;"CONFIRMED";"2026-06-07 02:45:00"
8206;"PNR18206";6;309;4;344000.0;"CONFIRMED";"2026-06-07 02:46:00"
8207;"PNR18207";126;426;5;45000.0;"CONFIRMED";"2026-06-07 02:47:00"
8208;"PNR18208";252;36;5;150000.0;"PENDING";"2026-06-07 02:48:00"
8209;"PNR18209";382;91;4;120000.0;"CANCELLED";"2026-06-07 02:49:00"
8210;"PNR18210";476;219;6;27000.0;"PENDING";"2026-06-07 02:50:00"
8211;"PNR18211";27;84;5;92500.0;"CONFIRMED";"2026-06-07 02:51:00"
8212;"PNR18212";103;295;3;73500.0;"CONFIRMED";"2026-06-07 02:52:00"
8213;"PNR18213";227;484;3;294000.0;"CANCELLED";"2026-06-07 02:53:00"
8214;"PNR18214";4;378;6;27000.0;"PENDING";"2026-06-07 02:54:00"
8215;"PNR18215";256;385;4;300000.0;"PENDING";"2026-06-07 02:55:00"
8216;"PNR18216";447;290;3;294000.0;"CANCELLED";"2026-06-07 02:56:00"
8217;"PNR18217";366;364;6;516000.0;"CONFIRMED";"2026-06-07 02:57:00"
8218;"PNR18218";147;450;2;12200.0;"CONFIRMED";"2026-06-07 02:58:00"
8219;"PNR18219";26;227;5;375000.0;"CONFIRMED";"2026-06-07 02:59:00"
8220;"PNR18220";114;110;4;272000.0;"CONFIRMED";"2026-06-07 03:00:00"
8221;"PNR18221";432;5;3;73500.0;"CONFIRMED";"2026-06-07 03:01:00"
8222;"PNR18222";179;229;2;9000.0;"PENDING";"2026-06-07 03:02:00"
8223;"PNR18223";430;370;6;27000.0;"CONFIRMED";"2026-06-07 03:03:00"
8224;"PNR18224";28;283;4;18000.0;"CONFIRMED";"2026-06-07 03:04:00"
8225;"PNR18225";450;369;2;10400.0;"CONFIRMED";"2026-06-07 03:05:00"
8226;"PNR18226";434;375;5;26000.0;"CONFIRMED";"2026-06-07 03:06:00"
8227;"PNR18227";67;381;5;375000.0;"CANCELLED";"2026-06-07 03:07:00"
8228;"PNR18228";366;465;6;336000.0;"CANCELLED";"2026-06-07 03:08:00"
8229;"PNR18229";413;274;1;98000.0;"PENDING";"2026-06-07 03:09:00"
8230;"PNR18230";184;242;5;375000.0;"CONFIRMED";"2026-06-07 03:10:00"
8231;"PNR18231";41;41;6;180000.0;"CONFIRMED";"2026-06-07 03:11:00"
8232;"PNR18232";420;163;1;30000.0;"CONFIRMED";"2026-06-07 03:12:00"
8233;"PNR18233";41;135;2;49000.0;"CANCELLED";"2026-06-07 03:13:00"
8234;"PNR18234";223;355;4;50000.0;"CONFIRMED";"2026-06-07 03:14:00"
8235;"PNR18235";278;349;4;24400.0;"CONFIRMED";"2026-06-07 03:15:00"
8236;"PNR18236";63;377;2;49000.0;"CANCELLED";"2026-06-07 03:16:00"
8237;"PNR18237";64;75;1;22000.0;"CONFIRMED";"2026-06-07 03:17:00"
8238;"PNR18238";119;496;3;18300.0;"CONFIRMED";"2026-06-07 03:18:00"
8239;"PNR18239";36;126;5;150000.0;"CONFIRMED";"2026-06-07 03:19:00"
8240;"PNR18240";310;46;3;66000.0;"CANCELLED";"2026-06-07 03:20:00"
8241;"PNR18241";95;59;6;147000.0;"CONFIRMED";"2026-06-07 03:21:00"
8242;"PNR18242";404;49;4;24400.0;"CONFIRMED";"2026-06-07 03:22:00"
8243;"PNR18243";130;387;5;22500.0;"CONFIRMED";"2026-06-07 03:23:00"
8244;"PNR18244";10;455;5;280000.0;"PENDING";"2026-06-07 03:24:00"
8245;"PNR18245";10;404;3;66000.0;"CONFIRMED";"2026-06-07 03:25:00"
8246;"PNR18246";239;138;6;336000.0;"CONFIRMED";"2026-06-07 03:26:00"
8247;"PNR18247";91;69;5;30500.0;"CONFIRMED";"2026-06-07 03:27:00"
8248;"PNR18248";85;39;2;9000.0;"PENDING";"2026-06-07 03:28:00"
8249;"PNR18249";423;253;5;30500.0;"CONFIRMED";"2026-06-07 03:29:00"
8250;"PNR18250";153;108;1;24500.0;"CONFIRMED";"2026-06-07 03:30:00"
8251;"PNR18251";156;5;4;120000.0;"PENDING";"2026-06-07 03:31:00"
8252;"PNR18252";404;421;2;60000.0;"PENDING";"2026-06-07 03:32:00"
8253;"PNR18253";234;269;5;340000.0;"CONFIRMED";"2026-06-07 03:33:00"
8254;"PNR18254";82;473;6;36600.0;"CANCELLED";"2026-06-07 03:34:00"
8255;"PNR18255";304;130;2;12200.0;"CONFIRMED";"2026-06-07 03:35:00"
8256;"PNR18256";495;368;5;26000.0;"CONFIRMED";"2026-06-07 03:36:00"
8257;"PNR18257";325;284;2;10400.0;"CONFIRMED";"2026-06-07 03:37:00"
8258;"PNR18258";336;253;6;36600.0;"CONFIRMED";"2026-06-07 03:38:00"
8259;"PNR18259";476;174;5;122500.0;"PENDING";"2026-06-07 03:39:00"
8260;"PNR18260";337;204;4;88000.0;"CONFIRMED";"2026-06-07 03:40:00"
8261;"PNR18261";482;286;2;12200.0;"CONFIRMED";"2026-06-07 03:41:00"
8262;"PNR18262";156;390;1;24500.0;"CONFIRMED";"2026-06-07 03:42:00"
8263;"PNR18263";121;226;3;73500.0;"CONFIRMED";"2026-06-07 03:43:00"
8264;"PNR18264";488;57;5;110000.0;"PENDING";"2026-06-07 03:44:00"
8265;"PNR18265";306;139;6;588000.0;"CONFIRMED";"2026-06-07 03:45:00"
8266;"PNR18266";317;251;3;27000.0;"PENDING";"2026-06-07 03:46:00"
8267;"PNR18267";346;471;5;62500.0;"CONFIRMED";"2026-06-07 03:47:00"
8268;"PNR18268";84;353;1;9000.0;"CANCELLED";"2026-06-07 03:48:00"
8269;"PNR18269";343;124;2;60000.0;"CONFIRMED";"2026-06-07 03:49:00"
8270;"PNR18270";469;378;6;450000.0;"CANCELLED";"2026-06-07 03:50:00"
8271;"PNR18271";141;356;4;344000.0;"PENDING";"2026-06-07 03:51:00"
8272;"PNR18272";401;294;2;196000.0;"CONFIRMED";"2026-06-07 03:52:00"
8273;"PNR18273";95;159;5;122500.0;"PENDING";"2026-06-07 03:53:00"
8274;"PNR18274";217;455;1;24500.0;"PENDING";"2026-06-07 03:54:00"
8275;"PNR18275";15;46;6;36600.0;"CONFIRMED";"2026-06-07 03:55:00"
8276;"PNR18276";379;4;1;12500.0;"CONFIRMED";"2026-06-07 03:56:00"
8277;"PNR18277";219;200;2;84000.0;"CONFIRMED";"2026-06-07 03:57:00"
8278;"PNR18278";319;356;3;15600.0;"CONFIRMED";"2026-06-07 03:58:00"
8279;"PNR18279";456;433;2;84000.0;"CONFIRMED";"2026-06-07 03:59:00"
8280;"PNR18280";322;153;2;18000.0;"CONFIRMED";"2026-06-07 04:00:00"
8281;"PNR18281";236;267;2;172000.0;"PENDING";"2026-06-07 04:01:00"
8282;"PNR18282";3;368;5;375000.0;"CONFIRMED";"2026-06-07 04:02:00"
8283;"PNR18283";24;479;3;55500.0;"CONFIRMED";"2026-06-07 04:03:00"
8284;"PNR18284";178;2;3;258000.0;"CONFIRMED";"2026-06-07 04:04:00"
8285;"PNR18285";38;272;5;30500.0;"CANCELLED";"2026-06-07 04:05:00"
8286;"PNR18286";56;109;3;258000.0;"CONFIRMED";"2026-06-07 04:06:00"
8287;"PNR18287";148;135;6;336000.0;"CONFIRMED";"2026-06-07 04:07:00"
8288;"PNR18288";349;296;2;12200.0;"CONFIRMED";"2026-06-07 04:08:00"
8289;"PNR18289";231;396;5;490000.0;"CONFIRMED";"2026-06-07 04:09:00"
8290;"PNR18290";79;68;5;62500.0;"CONFIRMED";"2026-06-07 04:10:00"
8291;"PNR18291";185;359;2;136000.0;"PENDING";"2026-06-07 04:11:00"
8292;"PNR18292";107;314;1;18500.0;"CANCELLED";"2026-06-07 04:12:00"
8293;"PNR18293";277;110;2;9000.0;"CONFIRMED";"2026-06-07 04:13:00"
8294;"PNR18294";99;16;4;224000.0;"CONFIRMED";"2026-06-07 04:14:00"
8295;"PNR18295";339;375;5;210000.0;"CONFIRMED";"2026-06-07 04:15:00"
8296;"PNR18296";258;361;5;430000.0;"CONFIRMED";"2026-06-07 04:16:00"
8297;"PNR18297";246;144;2;18000.0;"CONFIRMED";"2026-06-07 04:17:00"
8298;"PNR18298";218;354;4;98000.0;"PENDING";"2026-06-07 04:18:00"
8299;"PNR18299";41;396;2;60000.0;"CONFIRMED";"2026-06-07 04:19:00"
8300;"PNR18300";163;180;5;210000.0;"CONFIRMED";"2026-06-07 04:20:00"
8301;"PNR18301";321;264;5;62500.0;"CONFIRMED";"2026-06-07 04:21:00"
8302;"PNR18302";109;404;5;340000.0;"CONFIRMED";"2026-06-07 04:22:00"
8303;"PNR18303";151;313;5;210000.0;"CONFIRMED";"2026-06-07 04:23:00"
8304;"PNR18304";215;440;5;30500.0;"CONFIRMED";"2026-06-07 04:24:00"
8305;"PNR18305";225;245;1;68000.0;"CONFIRMED";"2026-06-07 04:25:00"
8306;"PNR18306";115;336;2;25000.0;"CONFIRMED";"2026-06-07 04:26:00"
8307;"PNR18307";305;297;5;45000.0;"PENDING";"2026-06-07 04:27:00"
8308;"PNR18308";145;357;4;74000.0;"CONFIRMED";"2026-06-07 04:28:00"
8309;"PNR18309";479;490;4;20800.0;"CONFIRMED";"2026-06-07 04:29:00"
8310;"PNR18310";258;206;1;9000.0;"PENDING";"2026-06-07 04:30:00"
8311;"PNR18311";449;74;4;392000.0;"CONFIRMED";"2026-06-07 04:31:00"
8312;"PNR18312";289;13;1;5200.0;"CONFIRMED";"2026-06-07 04:32:00"
8313;"PNR18313";200;25;1;5200.0;"CONFIRMED";"2026-06-07 04:33:00"
8314;"PNR18314";338;431;1;5200.0;"CONFIRMED";"2026-06-07 04:34:00"
8315;"PNR18315";81;219;4;88000.0;"CONFIRMED";"2026-06-07 04:35:00"
8316;"PNR18316";410;79;5;92500.0;"PENDING";"2026-06-07 04:36:00"
8317;"PNR18317";495;195;3;18300.0;"CONFIRMED";"2026-06-07 04:37:00"
8318;"PNR18318";6;9;5;280000.0;"CANCELLED";"2026-06-07 04:38:00"
8319;"PNR18319";218;73;2;172000.0;"CONFIRMED";"2026-06-07 04:39:00"
8320;"PNR18320";396;244;1;4500.0;"PENDING";"2026-06-07 04:40:00"
8321;"PNR18321";64;227;5;490000.0;"CONFIRMED";"2026-06-07 04:41:00"
8322;"PNR18322";422;411;2;10400.0;"CONFIRMED";"2026-06-07 04:42:00"
8323;"PNR18323";257;113;5;45000.0;"CONFIRMED";"2026-06-07 04:43:00"
8324;"PNR18324";453;313;4;224000.0;"CONFIRMED";"2026-06-07 04:44:00"
8325;"PNR18325";497;74;1;6100.0;"CONFIRMED";"2026-06-07 04:45:00"
8326;"PNR18326";134;327;3;73500.0;"CONFIRMED";"2026-06-07 04:46:00"
8327;"PNR18327";468;426;2;172000.0;"CANCELLED";"2026-06-07 04:47:00"
8328;"PNR18328";78;405;6;450000.0;"CANCELLED";"2026-06-07 04:48:00"
8329;"PNR18329";450;465;5;150000.0;"PENDING";"2026-06-07 04:49:00"
8330;"PNR18330";166;179;5;490000.0;"CANCELLED";"2026-06-07 04:50:00"
8331;"PNR18331";442;156;1;56000.0;"CONFIRMED";"2026-06-07 04:51:00"
8332;"PNR18332";428;164;3;55500.0;"PENDING";"2026-06-07 04:52:00"
8333;"PNR18333";133;23;3;294000.0;"CONFIRMED";"2026-06-07 04:53:00"
8334;"PNR18334";158;360;5;210000.0;"CONFIRMED";"2026-06-07 04:54:00"
8335;"PNR18335";61;288;1;9000.0;"CONFIRMED";"2026-06-07 04:55:00"
8336;"PNR18336";36;310;2;112000.0;"CONFIRMED";"2026-06-07 04:56:00"
8337;"PNR18337";310;160;3;27000.0;"CONFIRMED";"2026-06-07 04:57:00"
8338;"PNR18338";499;144;6;336000.0;"CANCELLED";"2026-06-07 04:58:00"
8339;"PNR18339";209;34;5;110000.0;"CANCELLED";"2026-06-07 04:59:00"
8340;"PNR18340";98;374;5;45000.0;"CONFIRMED";"2026-06-07 05:00:00"
8341;"PNR18341";71;41;1;9000.0;"CONFIRMED";"2026-06-07 05:01:00"
8342;"PNR18342";335;146;4;36000.0;"CONFIRMED";"2026-06-07 05:02:00"
8343;"PNR18343";282;77;5;210000.0;"CONFIRMED";"2026-06-07 05:03:00"
8344;"PNR18344";133;402;5;430000.0;"CONFIRMED";"2026-06-07 05:04:00"
8345;"PNR18345";288;344;1;6100.0;"PENDING";"2026-06-07 05:05:00"
8346;"PNR18346";41;27;6;111000.0;"CONFIRMED";"2026-06-07 05:06:00"
8347;"PNR18347";491;314;6;450000.0;"CONFIRMED";"2026-06-07 05:07:00"
8348;"PNR18348";103;237;5;430000.0;"CONFIRMED";"2026-06-07 05:08:00"
8349;"PNR18349";447;361;4;120000.0;"CONFIRMED";"2026-06-07 05:09:00"
8350;"PNR18350";490;449;2;150000.0;"CONFIRMED";"2026-06-07 05:10:00"
8351;"PNR18351";344;249;5;45000.0;"CANCELLED";"2026-06-07 05:11:00"
8352;"PNR18352";456;30;1;42000.0;"PENDING";"2026-06-07 05:12:00"
8353;"PNR18353";254;48;1;24500.0;"CONFIRMED";"2026-06-07 05:13:00"
8354;"PNR18354";478;227;5;340000.0;"CONFIRMED";"2026-06-07 05:14:00"
8355;"PNR18355";324;216;2;25000.0;"CONFIRMED";"2026-06-07 05:15:00"
8356;"PNR18356";107;174;4;20800.0;"PENDING";"2026-06-07 05:16:00"
8357;"PNR18357";161;451;3;258000.0;"CONFIRMED";"2026-06-07 05:17:00"
8358;"PNR18358";83;96;1;18500.0;"CONFIRMED";"2026-06-07 05:18:00"
8359;"PNR18359";305;316;6;408000.0;"PENDING";"2026-06-07 05:19:00"
8360;"PNR18360";334;468;3;294000.0;"CANCELLED";"2026-06-07 05:20:00"
8361;"PNR18361";224;353;6;180000.0;"CANCELLED";"2026-06-07 05:21:00"
8362;"PNR18362";288;261;6;336000.0;"CONFIRMED";"2026-06-07 05:22:00"
8363;"PNR18363";316;91;6;516000.0;"CONFIRMED";"2026-06-07 05:23:00"
8364;"PNR18364";241;375;2;172000.0;"PENDING";"2026-06-07 05:24:00"
8365;"PNR18365";463;126;4;120000.0;"CONFIRMED";"2026-06-07 05:25:00"
8366;"PNR18366";89;90;1;98000.0;"CONFIRMED";"2026-06-07 05:26:00"
8367;"PNR18367";177;499;6;132000.0;"PENDING";"2026-06-07 05:27:00"
8368;"PNR18368";265;288;4;300000.0;"CONFIRMED";"2026-06-07 05:28:00"
8369;"PNR18369";280;475;1;24500.0;"PENDING";"2026-06-07 05:29:00"
8370;"PNR18370";245;340;2;37000.0;"CANCELLED";"2026-06-07 05:30:00"
8371;"PNR18371";363;125;6;180000.0;"CONFIRMED";"2026-06-07 05:31:00"
8372;"PNR18372";167;466;2;136000.0;"CANCELLED";"2026-06-07 05:32:00"
8373;"PNR18373";17;163;1;9000.0;"PENDING";"2026-06-07 05:33:00"
8374;"PNR18374";220;321;2;44000.0;"CONFIRMED";"2026-06-07 05:34:00"
8375;"PNR18375";65;75;1;98000.0;"CANCELLED";"2026-06-07 05:35:00"
8376;"PNR18376";178;336;4;24400.0;"CONFIRMED";"2026-06-07 05:36:00"
8377;"PNR18377";343;119;2;10400.0;"PENDING";"2026-06-07 05:37:00"
8378;"PNR18378";207;104;4;168000.0;"CONFIRMED";"2026-06-07 05:38:00"
8379;"PNR18379";456;75;4;36000.0;"CANCELLED";"2026-06-07 05:39:00"
8380;"PNR18380";210;312;4;224000.0;"CONFIRMED";"2026-06-07 05:40:00"
8381;"PNR18381";356;152;2;25000.0;"CONFIRMED";"2026-06-07 05:41:00"
8382;"PNR18382";227;156;3;258000.0;"CONFIRMED";"2026-06-07 05:42:00"
8383;"PNR18383";123;358;3;204000.0;"PENDING";"2026-06-07 05:43:00"
8384;"PNR18384";4;476;5;490000.0;"CONFIRMED";"2026-06-07 05:44:00"
8385;"PNR18385";325;351;5;430000.0;"CONFIRMED";"2026-06-07 05:45:00"
8386;"PNR18386";424;339;5;430000.0;"CANCELLED";"2026-06-07 05:46:00"
8387;"PNR18387";404;425;1;98000.0;"CANCELLED";"2026-06-07 05:47:00"
8388;"PNR18388";292;199;6;336000.0;"PENDING";"2026-06-07 05:48:00"
8389;"PNR18389";80;327;2;150000.0;"CONFIRMED";"2026-06-07 05:49:00"
8390;"PNR18390";95;62;3;55500.0;"CONFIRMED";"2026-06-07 05:50:00"
8391;"PNR18391";202;472;5;430000.0;"CONFIRMED";"2026-06-07 05:51:00"
8392;"PNR18392";433;47;3;126000.0;"CONFIRMED";"2026-06-07 05:52:00"
8393;"PNR18393";132;237;2;12200.0;"CONFIRMED";"2026-06-07 05:53:00"
8394;"PNR18394";113;231;2;150000.0;"PENDING";"2026-06-07 05:54:00"
8395;"PNR18395";36;267;3;73500.0;"CONFIRMED";"2026-06-07 05:55:00"
8396;"PNR18396";476;417;6;252000.0;"CONFIRMED";"2026-06-07 05:56:00"
8397;"PNR18397";184;160;4;20800.0;"CONFIRMED";"2026-06-07 05:57:00"
8398;"PNR18398";333;182;3;18300.0;"CONFIRMED";"2026-06-07 05:58:00"
8399;"PNR18399";171;292;6;408000.0;"CONFIRMED";"2026-06-07 05:59:00"
8400;"PNR18400";230;231;2;112000.0;"CONFIRMED";"2026-06-07 06:00:00"
8401;"PNR18401";370;170;4;120000.0;"CANCELLED";"2026-06-07 06:01:00"
8402;"PNR18402";409;346;3;13500.0;"CONFIRMED";"2026-06-07 06:02:00"
8403;"PNR18403";299;83;1;56000.0;"CONFIRMED";"2026-06-07 06:03:00"
8404;"PNR18404";80;108;2;172000.0;"CANCELLED";"2026-06-07 06:04:00"
8405;"PNR18405";406;349;1;98000.0;"CANCELLED";"2026-06-07 06:05:00"
8406;"PNR18406";406;392;6;132000.0;"CONFIRMED";"2026-06-07 06:06:00"
8407;"PNR18407";395;238;4;120000.0;"PENDING";"2026-06-07 06:07:00"
8408;"PNR18408";138;467;6;588000.0;"CONFIRMED";"2026-06-07 06:08:00"
8409;"PNR18409";35;26;1;42000.0;"PENDING";"2026-06-07 06:09:00"
8410;"PNR18410";193;387;5;26000.0;"CONFIRMED";"2026-06-07 06:10:00"
8411;"PNR18411";305;453;1;56000.0;"PENDING";"2026-06-07 06:11:00"
8412;"PNR18412";42;76;2;112000.0;"CANCELLED";"2026-06-07 06:12:00"
